"Adv Number","Property Address","Assessed Value","Face Amount","Winning Bid","Winning Bidder Name","Winning Premium","Winning Amount Due"
4725,"2128 DRUID HILL AVE",150000.00,4102.30,4102.30,City,,
4726,"2139 DRUID HILL AVE",3000.00,70724.60,70724.60,City,,
4727,"2141 DRUID HILL AVE",3000.00,333.90,333.90,City,,
4728,"2207 DRUID HILL AVE",3000.00,6196.69,6196.69,City,,
4729,"2215 DRUID HILL AVE",3000.00,18155.46,18155.46,City,,
4730,"2231 DRUID HILL AVE",3000.00,16116.10,16116.10,City,,
4731,"2233 DRUID HILL AVE",3000.00,15939.29,15939.29,City,,
4732,"2308 DRUID HILL AVE",28300.00,330.72,330.72,City,,
4733,"2320 DRUID HILL AVE",28300.00,3209.96,3209.96,City,,
4734,"2322 DRUID HILL AVE",28300.00,3553.59,3553.59,City,,
4735,"2324 DRUID HILL AVE",28200.00,844.01,844.01,City,,
4736,"2326 DRUID HILL AVE",28200.00,5140.12,5140.12,City,,
4737,"2328 DRUID HILL AVE",44500.00,1246.29,1246.29,City,,
4738,"2329 DRUID HILL AVE",5000.00,3876.54,3876.54,City,,
4739,"2330 DRUID HILL AVE",28300.00,411.98,411.98,City,,
4740,"2333 DRUID HILL AVE",30600.00,412.07,412.07,City,,
4741,"2335 DRUID HILL AVE",83900.00,2300.82,2300.82,City,,
4742,"2336 DRUID HILL AVE",28500.00,959.39,959.39,City,,
4743,"2338 DRUID HILL AVE",28200.00,23383.98,23383.98,City,,
4744,"2341 DRUID HILL AVE",59000.00,1742.34,1742.34,City,,
4745,"2353 DRUID HILL AVE",80200.00,8565.62,8565.62,City,,
4746,"2357 DRUID HILL AVE",58100.00,287.67,287.67,City,,
4747,"2413 DRUID HILL AVE",59400.00,1727.14,20288.00,404,0.00,1727.14
4750,"2458 DRUID HILL AVE",54200.00,119767.41,119767.41,City,,
4751,"2493 DRUID HILL AVE",122600.00,128341.08,128341.08,City,,
4752,"2499 DRUID HILL AVE",76600.00,360.18,360.18,City,,
4754,"2505 DRUID HILL AVE",31100.00,20726.51,20726.51,City,,
4755,"2515 DRUID HILL AVE",74600.00,1579.26,1579.26,City,,
4756,"2530 DRUID HILL AVE",95800.00,2791.72,2791.72,City,,
4757,"2538 DRUID HILL AVE",28600.00,7372.72,7506.00,77,0.00,7372.72
4758,"2544 DRUID HILL AVE",50600.00,1176.73,15211.00,479,0.00,1176.73
4759,"2025 DRUID PARK DR",126900.00,3355.66,3355.66,City,,
4760,"2059 DRUID PARK DR",111300.00,3099.79,3099.79,City,,
4761,"2126 DRUID PARK DR",113700.00,1989.86,1989.86,City,,
4762,"2164 DRUID PARK DR",126700.00,1722.20,79821.00,240,5828.00,7550.20
4763,"2168 DRUID PARK DR",126700.00,1471.61,1471.61,City,,
4765,"2266 DRUID PARK DR",148400.00,4237.54,93492.00,462,6826.00,11063.54
4766,"2308 DRUID PARK DR",30000.00,2808.42,15375.41,300,675.00,3483.42
4767,"2510 DRUID PARK DR",15000.00,427.69,427.69,City,,
4768,"2562 DRUID PARK DR",30000.00,843.97,843.97,City,,
4769,"2574 DRUID PARK DR",30000.00,720.29,720.29,City,,
4770,"2590 DRUID PARK DR",15000.00,474.60,8122.36,300,424.00,898.60
4771,"2596 DRUID PARK DR",30000.00,897.80,15603.00,148,720.00,1617.80
4772,"0701 DRUID PARK LAKE DR",250000.00,6962.38,151899.00,349,10379.00,17341.38
4773,"0807 DRUID PARK LAKE DR",165300.00,1871.94,1871.94,City,,
4774,"0903 DRUID PARK LAKE DR",1205600.00,1511.50,1511.50,City,,
4775,"0913 DRUID PARK LAKE DR",124000.00,3376.55,3376.55,City,,
4777,"0715-717 DRYDEN DR",199433.00,5268.01,5268.01,City,,
4779,"3121 DUDLEY AVE",83400.00,2286.78,2286.78,City,,
4780,"3208 DUDLEY AVE",76000.00,2120.28,2120.28,City,,
4781,"3224 DUDLEY AVE",84700.00,2021.58,2021.58,City,,
4782,"3301 DUDLEY AVE",94333.00,2239.62,2239.62,City,,
4784,"3342 DUDLEY AVE",106933.00,2302.85,66870.00,236,4819.00,7121.85
4785,"3429 DUDLEY AVE",87100.00,2076.01,2076.01,City,,
4786,"3430 DUDLEY AVE",65800.00,1837.26,1837.26,City,,
4787,"3436 DUDLEY AVE",103200.00,2528.23,2528.23,City,,
4789,"3540 DUDLEY AVE",45000.00,1196.38,1196.38,City,,
4790,"3601 DUDLEY AVE",75800.00,1989.45,50786.00,236,4093.00,6082.45
4791,"3606 DUDLEY AVE",33867.00,797.00,22576.00,240,1805.00,2602.00
4792,"3617 DUDLEY AVE",48167.00,1279.94,1279.94,City,,
4793,"3632 DUDLEY AVE",79500.00,1967.09,1967.09,City,,
4794,"3636 DUDLEY AVE",75300.00,2175.48,50451.00,236,4066.00,6241.48
4795,"3652 DUDLEY AVE",75233.00,990.66,990.66,City,,
4798,"3901 DUDLEY AVE",95600.00,2391.07,2391.07,City,,
4800,"4008 DUDLEY AVE",92933.00,2277.53,2277.53,City,,
4801,"4026 DUDLEY AVE",90567.00,2144.79,2144.79,City,,
4802,"4120 DUDLEY AVE",91367.00,2162.88,2162.88,City,,
4803,"0606 N DUKELAND ST",17000.00,458.18,458.18,City,,
4804,"0609 N DUKELAND ST",17000.00,531.00,630.00,349,0.00,531.00
4805,"0801 N DUKELAND ST",5667.00,9194.06,9194.06,City,,
4806,"0810 N DUKELAND ST",24100.00,1579.20,10588.00,404,189.00,1768.20
4807,"0811 N DUKELAND ST",14000.00,11907.73,11907.73,City,,
4808,"0904 N DUKELAND ST",14000.00,54039.58,54039.58,City,,
4809,"1204 N DUKELAND ST",30000.00,1340.82,7500.00,102,0.00,1340.82
4810,"1414 N DUKELAND ST",30000.00,4934.73,4934.73,City,,
4811,"1415 N DUKELAND ST",30000.00,897.80,12005.00,295,1.00,898.80
4812,"1426 N DUKELAND ST",30000.00,937.42,937.42,City,,
4813,"1431 N DUKELAND ST",30000.00,1064.75,1064.75,City,,
4814,"1605 N DUKELAND ST",36000.00,1067.00,14599.00,295,39.00,1106.00
4815,"1609 N DUKELAND ST",19000.00,510.90,510.90,City,,
4816,"1611 N DUKELAND ST",19000.00,587.40,8004.00,295,80.00,667.40
4818,"1627 N DUKELAND ST",36000.00,959.14,959.14,City,,
4819,"1700 N DUKELAND ST",7000.00,139737.24,139737.24,City,,
4820,"1701 N DUKELAND ST",7000.00,16727.01,16727.01,City,,
4821,"1703 N DUKELAND ST",7000.00,2257.01,2257.01,City,,
4823,"1708 N DUKELAND ST",36000.00,959.14,959.14,City,,
4824,"1718 N DUKELAND ST",7000.00,5800.85,5800.85,City,,
4825,"1722 N DUKELAND ST",7000.00,5172.76,5172.76,City,,
4826,"1812 N DUKELAND ST",36000.00,375.42,375.42,City,,
4827,"1903 N DUKELAND ST",7000.00,394.32,394.32,City,,
4828,"1915 N DUKELAND ST",7000.00,645.47,645.47,City,,
4829,"2007 N DUKELAND ST",19000.00,2592.97,2592.97,City,,
4830,"2008 N DUKELAND ST",15000.00,474.60,10147.36,301,829.00,1303.60
4831,"2009 N DUKELAND ST",19000.00,538.65,538.65,City,,
4832,"2020 N DUKELAND ST",30000.00,910.34,910.34,City,,
4834,"2111 N DUKELAND ST",19000.00,587.40,8200.00,240,120.00,707.40
4835,"2115 N DUKELAND ST",19000.00,988.65,988.65,City,,
4836,"2129 N DUKELAND ST",36000.00,81955.49,81955.49,City,,
4837,"2212 N DUKELAND ST",78100.00,1281.49,1281.49,City,,
4838,"2222 N DUKELAND ST",74800.00,1878.26,1878.26,City,,
4839,"2301 N DUKELAND ST",30700.00,819.36,819.36,City,,
4840,"2302 N DUKELAND ST",82600.00,997.89,997.89,City,,
4841,"2303 N DUKELAND ST",94300.00,2628.12,2628.12,City,,
4842,"2306 N DUKELAND ST",79300.00,2288.38,37000.00,102,1056.00,3344.38
4843,"2308 N DUKELAND ST",79300.00,711.76,711.76,City,,
4844,"2320 N DUKELAND ST",82100.00,2097.16,2097.16,City,,
4845,"0330-350 S DUKELAND ST",94433.00,839.21,40288.00,404,502.00,1341.21
4846,"1001-1099 S DUKELAND ST",219200.00,6101.14,65760.00,240,0.00,6101.14
4847,"2007 DUKER CT",170000.00,4728.47,4728.47,City,,
4848,"2205 DUKER CT",93000.00,2891.95,2891.95,City,,
4849,"2510 DULANY ST",50200.00,1839.45,1839.45,City,,
4850,"2511 DULANY ST",29000.00,476.96,11288.00,404,0.00,476.96
4851,"2532 DULANY ST",29000.00,681.14,11321.00,326,0.00,681.14
4852,"2611 DULANY ST",26333.00,794.26,11461.00,326,185.00,979.26
4854,"2634 DULANY ST",5000.00,611.76,2311.00,326,62.00,673.76
4855,"2647 DULANY ST",5000.00,6463.90,6463.90,City,,
4856,"2650 DULANY ST",5000.00,618.06,2000.00,177,0.00,618.06
4857,"2661 DULANY ST",29000.00,774.56,774.56,City,,
4858,"2666 DULANY ST",4333.00,36937.41,36937.41,City,,
4859,"2674 DULANY ST",29000.00,774.56,774.56,City,,
4860,"2680 DULANY ST",29000.00,816.14,816.14,City,,
4861,"2681 DULANY ST",5000.00,431.18,431.18,City,,
4862,"2695 DULANY ST",24333.00,681.14,10451.00,326,143.00,824.14
4863,"2699 DULANY ST",29000.00,794.52,8999.00,119,0.00,794.52
4864,"3395 DULANY ST",62233.00,1738.32,1738.32,City,,
4865,"0613 DUMBARTON AVE",101700.00,2691.28,2691.28,City,,
4866,"0639 DUMBARTON AVE",99500.00,1533.54,1533.54,City,,
4867,"0646 DUMBARTON AVE",103100.00,10706.88,12865.00,77,0.00,10706.88
4868,"0647 DUMBARTON AVE",102100.00,2701.80,2701.80,City,,
4869,"0653 DUMBARTON AVE",100200.00,11536.79,11536.79,City,,
4870,"0654 DUMBARTON AVE",107800.00,49080.26,49080.26,City,,
4871,"0657 DUMBARTON AVE",37300.00,26917.67,26917.67,City,,
4872,"0663 DUMBARTON AVE",50000.00,1911.90,30000.00,288,2000.00,3911.90
4873,"0803 DUMBARTON AVE",96000.00,8952.38,11048.75,300,0.00,8952.38
4875,"0426 N DUNCAN ST",86300.00,290.43,290.43,City,,
4876,"0516-518 N DUNCAN ST",34000.00,906.42,906.42,City,,
4877,"0625 N DUNCAN ST",19000.00,538.65,538.65,City,,
4878,"0627 N DUNCAN ST",19000.00,587.40,15888.00,404,1657.00,2244.40
4879,"0703 N DUNCAN ST",19000.00,538.65,538.65,City,,
4880,"0706 N DUNCAN ST",19000.00,1368.64,1368.64,City,,
4881,"0711 N DUNCAN ST",19000.00,7609.75,7609.75,City,,
4882,"0715 N DUNCAN ST",19000.00,815.64,815.64,City,,
4883,"0720 N DUNCAN ST",34000.00,1010.60,8000.00,64,0.00,1010.60
4884,"1736 N DUNCAN ST",1000.00,37465.73,37465.73,City,,
4885,"1738 N DUNCAN ST",1000.00,129708.01,129708.01,City,,
4886,"1743 N DUNCAN ST",1000.00,7518.44,7518.44,City,,
4887,"0022 S DUNCAN ST",111600.00,3056.70,3056.70,City,,
4889,"1416 DUNDALK AVE",82300.00,5971.18,57610.00,462,4938.00,10909.18
4891,"1504 DUNDALK AVE",70000.00,2026.00,55832.50,240,5566.00,7592.00
4892,"1600 DUNDALK AVE",168300.00,698.80,95430.00,236,5622.00,6320.80
4893,"1718-1728 DUNDALK AVE",508500.00,2170.74,2170.74,City,,
4894,"4724 DUNKIRK AVE",94700.00,1525.81,1525.81,City,,
4895,"4725 DUNKIRK AVE",93600.00,2422.78,62712.00,236,5054.00,7476.78
4897,"3401 DUPONT AVE",31700.00,945.72,11761.00,326,0.00,945.72
4898,"3423 DUPONT AVE",38367.00,1433.76,11931.00,326,0.00,1433.76
4899,"1500 N DURHAM ST",4000.00,19319.25,19319.25,City,,
4900,"1506 N DURHAM ST",4000.00,11265.50,11265.50,City,,
4901,"1511 N DURHAM ST",9000.00,11036.00,11036.00,City,,
4903,"1614 N DURHAM ST",1000.00,38910.80,38910.80,City,,
4904,"1624 N DURHAM ST",1000.00,66367.15,66367.15,City,,
4905,"1628 N DURHAM ST",1000.00,55067.43,55067.43,City,,
4906,"1631 N DURHAM ST",9000.00,784.78,784.78,City,,
4908,"1815 N DURHAM ST",1000.00,106039.75,106039.75,City,,
4909,"1817 N DURHAM ST",1000.00,137707.04,137707.04,City,,
4910,"1845 N DURHAM ST",1000.00,167562.77,167562.77,City,,
4911,"1847 N DURHAM ST",1000.00,57644.99,57644.99,City,,
4912,"0111 S DURHAM ST",109800.00,41786.62,41786.62,City,,
4913,"0203 S DURHAM ST",151333.00,2111.50,2111.50,City,,
4914,"0208 S DURHAM ST",66100.00,1785.75,1785.75,City,,
4915,"0236 S DURHAM ST",133567.00,3717.64,3717.64,City,,
4916,"0260 S DURHAM ST",60000.00,2006.55,24030.00,240,6.00,2012.55
4917,"0302 S DURHAM ST",134000.00,2786.25,2786.25,City,,
4918,"0317 S DURHAM ST",122433.00,3184.44,3184.44,City,,
4919,"0403 S DURHAM ST",119100.00,1153.42,1153.42,City,,
4920,"0507 S DURHAM ST",38400.00,1111.34,18888.00,119,705.00,1816.34
4921,"3401 DUVALL AVE",155400.00,4435.04,101393.00,236,7846.00,12281.04
4922,"3403 DUVALL AVE",145400.00,3749.71,95657.00,236,7499.00,11248.71
4924,"3414 DUVALL AVE",195100.00,4757.08,4757.08,City,,
4925,"3704 DUVALL AVE",167100.00,2534.81,2534.81,City,,
4927,"3931 DUVALL AVE",115600.00,3057.72,3057.72,City,,
4928,"3935 DUVALL AVE",118900.00,2716.70,90000.00,240,8488.00,11204.70
4929,"4007 DUVALL AVE",38400.00,167248.66,167248.66,City,,
4930,"4018 DUVALL AVE",130700.00,3217.87,3217.87,City,,
4931,"4019 DUVALL AVE",137500.00,2939.36,2939.36,City,,
4932,"4020 DUVALL AVE",129400.00,2998.60,2998.60,City,,
4934,"0006 E EAGER ST",1479900.00,957.64,957.64,City,,
4935,"0024 E EAGER ST",615700.00,1111.67,1111.67,City,,
4936,"0400 E EAGER ST",511900.00,8071.18,8071.18,City,,
4938,"0500 E EAGER ST",1000.00,125509.54,125509.54,City,,
4939,"0510 E EAGER ST",1000.00,3926.11,3926.11,City,,
4940,"0514 E EAGER ST",1000.00,154853.81,154853.81,City,,
4941,"0606 E EAGER ST",1000.00,137895.66,137895.66,City,,
4942,"0608 E EAGER ST",1000.00,119009.18,119009.18,City,,
4943,"0612 E EAGER ST",1000.00,115097.39,115097.39,City,,
4944,"0614 E EAGER ST",1000.00,146647.00,146647.00,City,,
4945,"0616 E EAGER ST",1000.00,3588.66,3588.66,City,,
4946,"1247 E EAGER ST",66000.00,1640.41,1640.41,City,,
4947,"1304 E EAGER ST",60000.00,283.11,283.11,City,,
4948,"1307 E EAGER ST",69400.00,1592.26,1592.26,City,,
4950,"1413 E EAGER ST",11000.00,258.36,8088.00,404,737.00,995.36
4953,"1726 E EAGER ST",250000.00,6317.80,172500.00,23,14500.00,20817.80
4955,"2418 E EAGER ST",2000.00,27131.33,27131.33,City,,
4956,"2452 E EAGER ST",2000.00,82737.18,82737.18,City,,
4959,"2800 E EAGER ST",151800.00,2099.89,41000.00,119,0.00,2099.89
4962,"1802 EAGLE ST",5667.00,357.34,357.34,City,,
4963,"1826 EAGLE ST",34000.00,1026.93,1026.93,City,,
4964,"1831 EAGLE ST",32733.00,974.90,6565.00,326,0.00,974.90
4965,"1839 EAGLE ST",23000.00,700.30,12888.00,404,737.00,1437.30
4966,"1840 EAGLE ST",6300.00,46104.80,46104.80,City,,
4967,"1850 EAGLE ST",5667.00,10363.34,10363.34,City,,
4968,"2001 EAGLE ST",1000.00,3150.92,3150.92,City,,
4969,"2008 EAGLE ST",15000.00,1030.92,1030.92,City,,
4970,"2023 EAGLE ST",1000.00,240692.74,240692.74,City,,
4971,"2033 EAGLE ST",5000.00,563.97,1500.00,177,0.00,563.97
4972,"2037 EAGLE ST",15000.00,18621.58,18621.58,City,,
4973,"2104 EAGLE ST",15000.00,13319.83,13319.83,City,,
4974,"2105 EAGLE ST",15000.00,448.13,448.13,City,,
4975,"2112 EAGLE ST",5000.00,730.37,3388.00,404,277.00,1007.37
4976,"2141 EAGLE ST",15000.00,865.91,865.91,City,,
4977,"2147 EAGLE ST",15000.00,484.38,484.38,City,,
4978,"2210 EAGLE ST",15000.00,10913.80,10913.80,City,,
4979,"2214 EAGLE ST",15000.00,437.26,437.26,City,,
4980,"2216 EAGLE ST",15000.00,437.26,437.26,City,,
4981,"2218 EAGLE ST",15000.00,405.46,405.46,City,,
4982,"1617 EARECKSON PL",1000.00,967.43,967.43,City,,
4983,"0024 N EAST AVE",130500.00,928.54,928.54,City,,
4984,"0117 N EAST AVE",123000.00,3252.88,3252.88,City,,
4985,"0118 N EAST AVE",94100.00,2705.86,71200.00,240,6712.00,9417.86
4986,"0128 N EAST AVE",40800.00,1085.68,1085.68,City,,
4987,"0401 N EAST AVE",48667.00,923.45,923.45,City,,
4988,"0405 N EAST AVE",53900.00,5949.44,22300.00,462,148.00,6097.44
4990,"0408 N EAST AVE",54967.00,1414.94,22888.00,404,180.00,1594.94
4991,"0433 N EAST AVE",14433.00,8574.93,8574.93,City,,
4992,"0439 N EAST AVE",52700.00,1473.74,1473.74,City,,
4993,"0441 N EAST AVE",38433.00,1819.04,16888.00,404,302.00,2121.04
4994,"0521 N EAST AVE",44400.00,1243.48,1243.48,City,,
4995,"0524 N EAST AVE",14533.00,624.17,624.17,City,,
4996,"0525 N EAST AVE",51333.00,1363.36,1363.36,City,,
4997,"0526 N EAST AVE",51800.00,697.48,21888.00,404,233.00,930.48
4998,"0603 N EAST AVE",14100.00,410.24,15888.00,404,2049.00,2459.24
4999,"0607 N EAST AVE",14100.00,5452.76,5452.76,City,,
5000,"0621 N EAST AVE",30000.00,843.97,843.97,City,,
5001,"0029 S EAST AVE",128300.00,1880.56,1880.56,City,,
5002,"0209 S EAST AVE",143300.00,2514.66,2514.66,City,,
5003,"0229 S EAST AVE",137000.00,6419.76,120106.96,459,13061.00,19480.76
5004,"0308 S EAST AVE",326967.00,9274.52,242204.00,236,22283.00,31557.52
5005,"0320 S EAST AVE",141433.00,3775.08,120791.06,459,12843.00,16618.08
5006,"1001 S EAST AVE",192500.00,5085.26,5085.26,City,,
5007,"1003 S EAST AVE",196400.00,12122.11,195205.00,77,23329.00,35451.11
5008,"1118 S EAST AVE",168900.00,4230.70,4230.70,City,,
5010,"0504 EAST LYNNE AVE",17667.00,6796.19,6796.19,City,,
5011,"0506 EAST LYNNE AVE",17667.00,493.56,493.56,City,,
5012,"0512 EAST LYNNE AVE",19000.00,510.90,510.90,City,,
5013,"0514 EAST LYNNE AVE",17667.00,22030.02,22030.02,City,,
5014,"0271 EAST MEDWICK GRTH",124700.00,3569.12,91876.75,459,8399.00,11968.12
5015,"6415 EASTBOURNE AVE",83600.00,2514.14,2514.14,City,,
5016,"6905 EASTBROOK AVE",89600.00,1155.40,90000.00,313,10832.00,11987.40
5018,"6115 EASTCLIFF DR UNIT 1",172967.00,4048.03,4048.03,City,,
5020,"0824 EASTERN AVE",309700.00,8175.18,8175.18,City,,
5021,"0904-906 EASTERN AVE",588733.00,56142.44,389898.63,300,30881.00,87023.44
5022,"1522 EASTERN AVE",575500.00,2597.97,345300.00,236,23020.00,25617.97
5023,"1611 EASTERN AVE",245567.00,824.51,185000.00,72,17354.00,18178.51
5024,"1617 EASTERN AVE",854967.00,1093.55,1093.55,City,,
5026,"1728 EASTERN AVE",1128900.00,765.88,765.88,City,,
5028,"1917 EASTERN AVE",257600.00,2103.10,2103.10,City,,
5029,"2011 EASTERN AVE",112300.00,6074.41,6074.41,City,,
5030,"2225 EASTERN AVE",350567.00,1527.84,1527.84,City,,
5031,"2236 EASTERN AVE",23400.00,367.26,35000.00,462,5128.00,5495.26
5032,"2815 EASTERN AVE",327567.00,1103.39,1103.39,City,,
5033,"2929 EASTERN AVE",194367.00,1826.81,1826.81,City,,
5034,"3121 EASTERN AVE",298200.00,7690.19,7690.19,City,,
5035,"3208 EASTERN AVE",125000.00,9120.19,95000.00,330,9000.00,18120.19
5036,"3210 EASTERN AVE",93800.00,2425.89,2425.89,City,,
5037,"3222 EASTERN AVE",234900.00,2769.50,2769.50,City,,
5038,"3315 EASTERN AVE",808500.00,812.47,445000.00,72,24320.00,25132.47
5039,"3319-3321 EASTERN AVE",182100.00,2281.64,145000.00,72,14432.00,16713.64
5040,"3400 EASTERN AVE",262000.00,1712.12,170300.00,236,13100.00,14812.12
5041,"3404 EASTERN AVE",233200.00,743.80,743.80,City,,
5042,"3418 EASTERN AVE",160100.00,4470.05,96912.42,459,6574.00,11044.05
5043,"3508-3510 EASTERN AVE",451300.00,11111.50,279000.00,462,19696.00,30807.50
5045,"3515 EASTERN AVE",173700.00,3922.36,3922.36,City,,
5046,"3700 EASTERN AVE",171800.00,2169.96,2169.96,City,,
5047,"3711 EASTERN AVE",146300.00,743.85,743.85,City,,
5048,"3713 EASTERN AVE",210400.00,3072.04,135000.00,240,10168.00,13240.04
5049,"3723 EASTERN AVE",138000.00,3564.14,3564.14,City,,
5051,"3804 EASTERN AVE",178000.00,4594.38,4594.38,City,,
5052,"3827 EASTERN AVE",211400.00,1853.41,1853.41,City,,
5054,"3909-3917 EASTERN AVE",404100.00,3438.77,3438.77,City,,
5056,"4007 EASTERN AVE",201000.00,519.61,130650.00,236,10050.00,10569.61
5057,"4011 EASTERN AVE",101500.00,1027.16,87000.00,462,9280.00,10307.16
5060,"4503 EASTERN AVE",128700.00,3403.12,3403.12,City,,
5061,"4619 EASTERN AVE",243700.00,16339.35,140085.68,300,8521.00,24860.35
5062,"4710 EASTERN AVE",133000.00,11692.93,91205.00,77,7601.00,19293.93
5063,"4713 EASTERN AVE",276400.00,6307.40,160819.00,67,10051.00,16358.40
5064,"4719 EASTERN AVE",190600.00,15751.69,15751.69,City,,
5065,"4803 EASTERN AVE",96500.00,1995.32,1995.32,City,,
5066,"4807 EASTERN AVE",95500.00,1172.19,87004.85,459,9760.00,10932.19
5067,"5117 EASTERN AVE",124500.00,3408.26,3408.26,City,,
5069,"6000 EASTERN AVE",207900.00,2510.50,132228.25,459,9813.00,12323.50
5070,"6400 EASTERN AVE",263700.00,2265.19,2265.19,City,,
5071,"6017 EASTERN PKWY",160700.00,3887.10,3887.10,City,,
5072,"6407 EASTERN PKWY",150800.00,1906.57,115000.00,72,10936.00,12842.57
5073,"2814 EASTSHIRE DR",63100.00,4420.38,32812.00,240,1514.00,5934.38
5074,"2821 EASTSHIRE DR",56600.00,57461.14,57461.14,City,,
5075,"2823 EASTSHIRE DR",55300.00,1433.36,28756.00,462,1327.00,2760.36
5076,"4408 EASTWAY",296800.00,6563.38,6563.38,City,,
5077,"3706 EASTWOOD DR",107267.00,2525.69,65249.00,236,4468.00,6993.69
5078,"3806 EASTWOOD DR",104033.00,2479.74,2479.74,City,,
5079,"0114 S EATON ST",25300.00,713.43,713.43,City,,
5081,"0130 S EATON ST",22400.00,683.34,46800.00,462,7568.00,8251.34
5082,"0131 S EATON ST",80500.00,2132.34,2132.34,City,,
5083,"0132 S EATON ST",23100.00,703.16,46800.00,240,7512.00,8215.16
5084,"0133 S EATON ST",80500.00,2132.34,2132.34,City,,
5085,"0134 S EATON ST",53200.00,1519.78,66800.00,462,9104.00,10623.78
5086,"0204-210 S EATON ST",241600.00,1000.00,1000.00,City,,
5087,"0222 S EATON ST",125800.00,3802.11,3802.11,City,,
5088,"0236 S EATON ST",206800.00,6004.56,6004.56,City,,
5089,"0923 S EATON ST",606100.00,4797.50,355000.00,72,22512.00,27309.50
5090,"2103 ECHODALE AVE",111633.00,2264.27,2264.27,City,,
5091,"3012 ECHODALE AVE",122700.00,2881.93,2881.93,City,,
5092,"3207 ECHODALE AVE",135700.00,3513.92,100000.00,72,9144.00,12657.92
5093,"3318 ECHODALE AVE",139300.00,1855.99,1855.99,City,,
5095,"3817 ECHODALE AVE",151467.00,447.80,447.80,City,,
5096,"3903 ECHODALE AVE",120433.00,2890.61,2890.61,City,,
5097,"3904 ECHODALE AVE",113767.00,2209.34,2209.34,City,,
5098,"4030 ECHODALE AVE",107900.00,2622.23,2622.23,City,,
5099,"0006 N EDEN ST",11400.00,320.78,320.78,City,,
5100,"0025 N EDEN ST",106400.00,2499.08,91826.35,240,9853.00,12352.08
5101,"0906 N EDEN ST",74200.00,1748.12,1748.12,City,,
5102,"0908 N EDEN ST",75000.00,1862.38,1862.38,City,,
5103,"0920 N EDEN ST",69100.00,1928.82,1928.82,City,,
5104,"0923 N EDEN ST",11000.00,361.80,11054.78,301,1330.00,1691.80
5105,"0932 N EDEN ST",42600.00,1253.16,35888.00,404,3769.00,5022.16
5106,"1212 N EDEN ST",1000.00,1826.43,1826.43,City,,
5107,"1414 N EDEN ST",25000.00,5313.39,19003.00,148,1800.00,7113.39
5108,"1438 N EDEN ST",44000.00,1090.99,1090.99,City,,
5109,"1501 N EDEN ST",44000.00,1388.49,20000.00,141,480.00,1868.49
5110,"1517 N EDEN ST",25000.00,565.24,15288.00,404,1057.00,1622.24
5111,"0106 S EDEN ST",58100.00,1588.26,1588.26,City,,
5112,"4800 EDGAR TERR",92000.00,2427.04,61640.00,236,4968.00,7395.04
5113,"5011 EDGAR TERR",116800.00,1362.14,1362.14,City,,
5114,"2845 EDGECOMBE CIRCLE NORTH",53400.00,1204.43,1204.43,City,,
5115,"2909 EDGECOMBE CIRCLE NORTH",19000.00,9240.22,9240.22,City,,
5116,"2926 EDGECOMBE CIRCLE NORTH",30000.00,897.80,22926.00,148,2185.00,3082.80
5117,"2807-2841 EDGECOMBE CIRCLE SOUTH",39700.00,4249.46,8081.00,295,0.00,4249.46
5118,"2816 EDGECOMBE CIRCLE SOUTH",30000.00,897.80,18900.00,462,1380.00,2277.80
5120,"2855 EDGECOMBE CIRCLE SOUTH",30000.00,897.80,18900.00,288,1380.00,2277.80
5121,"2918 EDGECOMBE CIRCLE SOUTH",30000.00,9550.62,9948.22,300,0.00,9550.62
5122,"2922 EDGECOMBE CIRCLE SOUTH",30000.00,897.80,18900.00,240,1380.00,2277.80
5123,"4304 EDGEHURST ROAD",11400.00,373.14,1500.00,177,0.00,373.14
5124,"4921 EDGEMERE AVE",20000.00,84813.12,84813.12,City,,
5125,"4925 EDGEMERE AVE",20000.00,615.60,10288.00,404,457.00,1072.60
5126,"4934 EDGEMERE AVE",38367.00,61621.28,61621.28,City,,
5127,"4937 EDGEMERE AVE",12000.00,27472.18,27472.18,City,,
5128,"4949 EDGEMERE AVE",12000.00,2060.03,2060.03,City,,
5129,"4959 EDGEMERE AVE",3667.00,41393.59,41393.59,City,,
5130,"4967 EDGEMERE AVE",20000.00,44602.98,44602.98,City,,
5131,"4968 EDGEMERE AVE",31700.00,876.50,876.50,City,,
5132,"4973 EDGEMERE AVE",3667.00,18232.17,18232.17,City,,
5134,"2311 EDGEMONT AVE",86600.00,2494.36,35288.00,404,129.00,2623.36
5135,"5736 EDGEPARK ROAD",110200.00,1510.38,1510.38,City,,
5136,"3500 EDGEWOOD ROAD",177600.00,4305.68,114097.00,236,8611.00,12916.68
5137,"3601 EDGEWOOD ROAD",203900.00,4521.34,4521.34,City,,
5138,"3608 EDGEWOOD ROAD",191000.00,10748.12,105000.00,102,5720.00,16468.12
5139,"3703 EDGEWOOD ROAD",150600.00,3261.96,3261.96,City,,
5140,"3803 EDGEWOOD ROAD",167800.00,3437.52,103473.20,462,7270.00,10707.52
5141,"3902 EDGEWOOD ROAD",133300.00,3824.40,3824.40,City,,
5142,"4011 EDGEWOOD ROAD",156700.00,26059.39,33415.00,372,0.00,26059.39
